folksong,mean.entropy,mean.productivity,mean.Simpsons.D,mean.Yules.K,mean.Sichels.S,mean.Honores.H,p.range,p.entropy,p.std,i.abs.range,i.abs.mean,i.abs.std,i.mode,i.entropy,d.range,d.median,d.mode,d.entropy,d.eq.trans,d.half.trans,d.dotted.trans,len,glob.duration,note.dens,tonalness,tonal.clarity,tonal.spike,int.cont.grad.mean,int.cont.grad.std,int.cont.dir.change,step.cont.glob.var,step.cont.glob.dir,step.cont.loc.var,mode,h.contour,int.cont.glob.dir,int.contour.class,Country
sioux022,0.891081296705554,0.716337662337662,0.0113654053587608,100.705911620847,0.0578257659653009,293.94697111535,12,0.506282919042751,3.10834668969058,10,1.37704918032787,1.79966602851964,5,0.570038007117848,1.6875,6,6,0.594937877055236,0.19672131147541,0.278688524590164,0.180327868852459,62,26.5,2.33962264150943,0.655558815246199,1.00613770222801,0.173864469063191,1.26745617090445,2.00161722667455,0.363636363636364,3.53655362442895,-0.325034069466863,1.25,major,descending,-1,ccbb,sioux
sioux023,0.887441053996136,0.647673111202523,0.0181794438791343,174.912873803188,0.101136712749616,287.248867024821,17,0.632990042327416,6.14532648392134,12,2.23214285714286,2.24005739722382,5,0.595150846606996,0.9375,12,5,0.717392027506944,0.142857142857143,0.267857142857143,0.178571428571429,57,16.5,3.45454545454545,0.835664935136061,1.19910641937532,0.205423798342553,3.86100896581121,6.64487822641408,0.454545454545455,6.36406160261867,-0.482121217173207,1.56451612903226,minor,descending,-1,abcb,sioux
sioux024,0.897814783501845,0.713095238095238,0.0200723339047322,186.321924603175,0.109090909090909,237.308677869758,15,0.617577391845298,4.928697950987,3,1.17142857142857,1.2944613752835,4,0.44586831143834,1.375,3,1,0.524627195034197,0.114285714285714,0.171428571428571,0.142857142857143,36,14.5,2.48275862068966,0.846324534326303,1.41096076782593,0.212233976689101,1.03362391033624,0.843823014156811,0,5.17608509642361,-0.961154096544858,0.569444444444445,minor,descending,-1,cccc,sioux
sioux025,0.700868937542305,0.279078910527186,0.0377546110821973,305.502277808998,0.122515262515263,280.186078757464,22,0.690200230622409,6.97058278698732,3,1.2,1.26491106406735,3,0.425156036552198,0.875,2,2,0.380629953382557,0.475,0.2,0.1,41,10.5,3.9047619047619,0.87358613963876,1.18242374757282,0.214039930176268,1.90857142857143,1.77092513228985,0,7.36475148449098,-0.97052361309538,0.842105263157895,major,descending,-1,cccc,sioux
sioux026,0.801777283623959,0.405206747381333,0.0233820732920727,221.114053726533,0.160245098039216,331.386745571496,19,0.610673654838727,5.87605519093992,12,1.43421052631579,2.28231184732084,5,0.487772934543744,0.9375,12,6,0.577714099408897,0.342105263157895,0.184210526315789,0.184210526315789,77,21.75,3.54022988505747,0.80787322158574,1.15997372299649,0.199816716378888,2.63081034741931,3.53109933103324,0.307692307692308,6.23258516549255,-0.460129467954327,1.53703703703704,major,descending,-1,bbcb,sioux
sioux027,0.835225319558726,0.496798433479975,0.0188946001613305,176.297485890345,0.167653795561266,322.799362486418,16,0.607271176834463,4.9551113479857,7,1.83561643835616,1.67509285505591,5,0.576489506093634,0.875,6,4,0.540444915547709,0.205479452054795,0.191780821917808,0.0958904109589041,74,21.25,3.48235294117647,0.910097793881119,1.49957621311227,0.248090395923641,2.83784471401584,3.24875238488662,0.545454545454545,4.99557133332104,-0.487070536417678,1.15384615384615,major,descending,-1,cbbb,sioux
sioux029,0.928857754023333,0.79448275862069,0.0120262725779967,108.834244946492,0.0706293706293706,214.703010007791,15,0.598628143914478,4.85938641843148,4,1.71875,1.34965646764099,3,0.501839617705153,1.125,2,2,0.580927925666854,0.1875,0.25,0.125,33,13,2.53846153846154,0.817688784083096,1.02249074468989,0.205699283048532,1.46830825353397,1.653779265526,0.5,4.79767017179595,-0.937946191232922,0.833333333333333,minor,descending,-1,bccc,sioux
sioux030,0.696872539247063,0.150995781457868,0.0277866903950497,259.808278410292,0.26457674571805,397.277651581902,20,0.687877058613331,5.75853020251523,12,1.08823529411765,1.66562770956202,4,0.453170372978944,0.375,1,1,0.22294982565808,0.519607843137255,0.480392156862745,0,103,17.5,5.88571428571429,0.853832483163498,1.30241073255932,0.208273978345269,2.69370963012582,4.37913756017616,0.461538461538462,5.8789062300345,-0.703264853178173,2.02564102564103,major,descending,-1,bbdc,sioux
sioux031,0.905965423552188,0.745437788018433,0.0166982922201139,153.953577268577,0.0843636363636364,244.829379268762,12,0.511123380143002,3.65739227026901,5,1.10526315789474,1.59033353095728,5,0.493428411642751,0.875,6,2,0.543011840159791,0.315789473684211,0.289473684210526,0,39,11,3.54545454545455,0.870728335161699,1.31873360740957,0.212424768812344,1.09090909090909,0.623869564292033,0,3.69413319286406,-0.906408110508976,0.646153846153846,minor,descending,-1,cccb,sioux
sioux032,0.89539140843778,0.715866741953699,0.0248253759123324,237.656652697897,0.0698168498168498,225.064540732563,21,0.661672633236576,6.53342429369335,9,2.45945945945946,2.11600507501222,4,0.612749972866442,0.75,2,1,0.339682595372316,0.297297297297297,0.540540540540541,0,38,19,2,0.848223175791979,1.12963711433735,0.214045796247374,3.31578947368421,3.47887014539238,0.75,6.88065972569997,-0.911975355769383,1.31884057971015,major,descending,-1,abbb,sioux
sioux033,0.826537076308289,0.375565989930223,0.0213846250719714,201.725850780547,0.326612903225806,327.390268956807,15,0.438398915171062,3.85654096132026,7,2,2.05314018405578,4,0.561629294015945,1.375,3,2,0.471578497782197,0.303030303030303,0.363636363636364,0,67,27,2.48148148148148,0.757516692989116,1.19328236735912,0.203037237157543,1.33100233100233,1.62577669373914,0.375,4.00527146252174,-0.551776887583549,1.76470588235294,major,descending,-1,bccc,sioux
sioux034,0.780617286971583,0.386543933479565,0.0366359035853809,346.745586048664,0.175168690958165,306.358861567268,20,0.725253072212147,5.87641145074624,7,1.890625,1.76488848067133,5,0.582030879287841,1.25,1,1,0.333208849856299,0.5625,0.28125,0,65,31,2.09677419354839,0.741789245266523,1.02416033503863,0.167632549578245,2.1306329905056,3.36363204454987,0.238095238095238,5.83290041683615,-0.871104098225907,1.6046511627907,major,descending,-1,cbcc,sioux
sioux035,0.800825939534107,0.30602380952381,0.0240281636877308,232.087925170068,0.264878870467106,357.030197411039,21,0.604327702886303,4.9345402916723,12,2.66292134831461,2.22559399744672,4,0.652224324736649,0.875,2,1,0.403463760744942,0.303370786516854,0.325842696629214,0.123595505617978,90,21.5,4.18604651162791,0.898185181360107,1.41806838306106,0.223144114241995,5.65171770125899,7.52062404292808,0.388888888888889,4.98490629602421,-0.537488800767995,3.46808510638298,major,descending,-1,becb,sioux
sioux036,0.878232648100846,0.669472856018883,0.0127157718581794,106.405179838482,0.121481481481481,263.496165930032,15,0.592430155000806,5.10545791120559,5,1.13333333333333,1.42382327810467,3,0.407770152560758,0.875,3,2,0.386775545856273,0.222222222222222,0,0.244444444444444,46,15.5,2.96774193548387,0.842810865273055,1.38019689305272,0.212943270860648,1.58498895341983,2.52182422229217,0.166666666666667,5.0764353712454,-0.954328994278701,0.62,minor,descending,-1,cbcc,sioux
sioux037,0.782071511856333,0.435603285219654,0.0248349250691527,220.33348408714,0.171673881673882,292.697459462526,19,0.618500905158384,4.99621756508389,5,0.789473684210526,1.54384540891131,5,0.354112046713987,1.125,2,1,0.46272962300329,0.263157894736842,0.245614035087719,0.0701754385964912,58,19.25,3.01298701298701,0.728691783939481,1.02185162707687,0.170629430940718,1.08149509803922,0.791735349507859,0.5,5.19895038831277,-0.931375298594722,0.442622950819672,minor,descending,-1,cccc,sioux
sioux038,0.836013825060493,0.573824604721157,0.0111002207399552,95.070723545056,0.126357278770356,330.601726155695,12,0.530609919982991,4.05563908292794,12,1.18518518518519,2.11607603308052,4,0.371359058772773,0.875,2,2,0.469662525987099,0.345679012345679,0.222222222222222,0.123456790123457,82,24.5,3.3469387755102,0.788027650886768,1.15334561404107,0.185893083870179,1.52620165775748,2.32857560410438,1,4.07080195679286,-0.483347234544474,1.20634920634921,minor,descending,-1,bccb,sioux
sioux039,0.843124823015846,0.51890756302521,0.0168312619463515,146.816610998898,0.232867943650552,283.562989479598,21,0.710396257523438,6.60507940198191,9,1.70588235294118,1.76967926638766,3,0.490784606262267,1.75,1,1,0.43579727827303,0.215686274509804,0.333333333333333,0.176470588235294,52,14.125,3.68141592920354,0.858615218574164,1.22362491396777,0.195813472346804,3.53793983793984,5.19419439894674,0.230769230769231,6.67001700948719,-0.894167961627919,1.11538461538462,major,descending,-1,bccc,sioux
sioux040,0.720213244597566,0.301585065110456,0.021699754500221,197.775321979604,0.157474998546427,381.101492106239,20,0.615857056526191,4.56461545869028,15,0.865384615384615,1.82250064156337,5,0.432875413903974,1.6875,2,2,0.476132056301125,0.173076923076923,0.259615384615385,0.201923076923077,105,30.625,3.42857142857143,0.831472076882345,1.15808772725527,0.201954078700261,0.824500365458912,1.33095492555581,0.5,5.40158896422651,-0.539845695160329,1.14516129032258,minor,descending,-1,bccc,sioux
sioux041,0.767925875420071,0.142097505668934,0.0286567739176351,272.21488217358,0.564490028490029,359.612356846071,15,0.592887306250396,4.00178531586662,12,1.68115942028986,2.04718424716939,5,0.572457839603761,0.875,2,2,0.366445396641771,0.434782608695652,0.391304347826087,0,70,24.25,2.88659793814433,0.800924711287283,1.13701435548861,0.185496331389213,3.40661157024793,4.95514572578899,0.80952380952381,3.84260511048009,-0.489451310756516,1.33333333333333,minor,descending,-1,ddcc,sioux
sioux042,0.764268614979006,0.443256090314914,0.0171765534279035,145.219483516077,0.180604395604396,328.189058200047,12,0.372532523850532,3.28919016322021,7,0.773333333333333,1.68918126124266,3,0.26560571602399,1.375,6,2,0.498221042402348,0.493333333333333,0.0933333333333333,0.0933333333333333,76,26,2.92307692307692,0.820431460875536,1.11891776392418,0.187021968656464,0.630082539686865,1.19228430734194,0.5,3.41602366605895,-0.449442196001282,1.125,major,descending,-1,cccc,sioux
sioux043,0.849630096155709,0.599116199589884,0.0116037227518256,97.1756359300663,0.163902179691653,304.645521578895,24,0.66918343145128,6.67505201535694,12,1.09836065573771,2.08730223041439,4,0.352549802779612,1.4375,6,2,0.54634989743561,0.19672131147541,0.0491803278688525,0.278688524590164,62,28.5,2.17543859649123,0.904035119220794,1.3832449446676,0.23902615513201,1.33915492957746,3.42812343761613,0.666666666666667,6.15122117282476,-0.912408133250323,0.810344827586207,major,descending,-1,cccc,sioux
sioux044,0.777159998773648,0.332657937585149,0.0253811558180585,236.343427735968,0.210636734418714,332.275204464195,12,0.570242540565079,3.87236886329699,8,1.40983606557377,1.67707134791902,4,0.458654845911797,0.875,3,1,0.355116189914314,0.0819672131147541,0.0655737704918033,0.39344262295082,62,19.625,3.15923566878981,0.781839146830542,1.08889154935973,0.225830284914408,1.41785415920754,2.19165586805907,0.416666666666667,3.71287772393703,-0.680699934394923,1.31914893617021,minor,descending,-1,cccc,sioux
sioux045,0.866936341159713,0.546031746031746,0.0226476289800273,215.101647140338,0.200758024584112,275.354214182481,12,0.464520815305851,3.3268082717457,7,1.81395348837209,1.84204614431484,5,0.588116655078126,1.375,4,2,0.498720266792458,0.395348837209302,0.0232558139534884,0.255813953488372,44,13,3.38461538461538,0.886636322783163,1.15815999968808,0.206887969236877,2.18951058706304,4.04047350830551,0.5,3.21881846321728,-0.680644126720743,1.06849315068493,minor,descending,-1,bccc,sioux
sioux046,0.865177796970515,0.667176870748299,0.0118757259001161,102.05527789347,0.0980263157894737,293.676830944296,17,0.619919292968841,5.75902862037355,8,1.11290322580645,1.77509952350568,6,0.411865510315009,1.1667,6,2,0.563087748475043,0.403225806451613,0.129032258064516,0.0967741935483871,63,18.25,3.45205479452055,0.761477519637834,1.22696829442464,0.19213397707051,1.49341240769812,5.07720658931045,0.222222222222222,5.58854449511989,-0.91827093304558,0.946428571428571,minor,descending,-1,bccc,sioux
sioux047,0.735966139878174,0.284440231807173,0.0271651152261563,247.592001039708,0.140084053877157,338.485193330019,12,0.512259246739327,2.73700514853345,7,1.63380281690141,1.80664991169306,6,0.604652269941123,0.875,2,2,0.453806570333464,0.295774647887324,0.338028169014085,0.0422535211267606,72,23.125,3.11351351351351,0.830038426220244,1.58700211194434,0.270980926048211,2.76252019648439,3.64300043745774,0.55,2.76887462097269,-0.285417009704586,1.61904761904762,minor,descending,-1,bedc,sioux
sioux048,0.785919586512437,0.418563573753706,0.0221963286222208,204.890365802114,0.194808976865428,327.615281547929,21,0.697978662010827,5.91836354299286,12,1.2027027027027,1.97920511046927,5,0.429692580417679,0.875,4,1,0.476382540414563,0.5,0.162162162162162,0.0945945945945946,75,16.75,4.47761194029851,0.878991812475573,1.17281381244845,0.198613835981094,2.51597278186464,4.41444256269155,0.444444444444444,5.71013570044654,-0.799500891674407,1.13559322033898,minor,descending,-1,ccbb,sioux
sioux049,0.864568682123125,0.675517877112562,0.0150014807489891,135.664280025497,0.0733119658119658,291.532524750671,15,0.584007300151757,4.64857931173454,5,1.16666666666667,1.61734943937281,5,0.445940875431455,0.375,4,2,0.471660078604193,0.416666666666667,0.0333333333333333,0.233333333333333,61,14.625,4.17094017094017,0.730963711480786,1.11337742157325,0.173062893434287,1.47137155260768,4.03077994117985,0.333333333333333,4.66845203942853,-0.907288881770168,0.875,minor,descending,-1,cccc,sioux
sioux050,0.857079377532821,0.628394221600742,0.0144983352301295,123.030056951297,0.10536398467433,274.21876471179,17,0.618676793460975,5.46814233094969,7,1.17307692307692,1.65353043392845,4,0.422288919499389,1.125,2,1,0.506826263014908,0.192307692307692,0.25,0.0576923076923077,53,17.25,3.07246376811594,0.853384351244027,1.61740233208796,0.210234193157301,2.39858355465292,3.86700229382184,0.428571428571429,5.62508702244019,-0.950557328746598,0.875,minor,descending,-1,bcbc,sioux
sioux051,0.710398101602776,0.304603174603175,0.0316888142653659,273.864087301587,0.205256277949776,300.836668362327,19,0.673619126108645,5.99599433388225,5,0.781818181818182,1.22762808173759,4,0.3882554186741,0.9375,6,2,0.517442041062268,0.490909090909091,0.127272727272727,0.0727272727272727,56,13.75,4.07272727272727,0.750102441238454,1.0459947122196,0.198371284833684,1.38231422759363,1.24295592473746,0,6.22068839336733,-0.935540693063868,0.589041095890411,minor,descending,-1,ccbb,sioux
sioux052,0.734442228518869,0.291825396825397,0.044719867298707,411.136306374402,0.143653846153846,281.970076686761,21,0.571676510932642,6.0678419288705,9,1.4468085106383,2.10391468084469,3,0.42159848329204,1.25,1,1,0.306624619589905,0.212765957446809,0,0.276595744680851,48,22.5,2.13333333333333,0.786399460946178,1.22110562692059,0.193627225227478,1.51747564136945,2.27267119901427,0.3,6.21628261638957,-0.873493013075919,0.931506849315068,major,convex,-1,ecbb,sioux
sioux053,0.895475872318288,0.716666666666667,0.0113559021623538,95.5902777777778,0.0895238095238095,262.967852717859,14,0.577077637415914,4.64307436241158,7,1.48837209302326,1.65287762090206,3,0.484089429277774,1.375,6,3,0.473277912265627,0.488372093023256,0.232558139534884,0.0930232558139535,44,12,3.66666666666667,0.841102188442023,1.28278404851849,0.212546709122358,3.80651755651756,5.18610384755127,0.666666666666667,4.87860833152572,-0.888819180169057,1.03225806451613,major,descending,-1,cbab,sioux
sioux054,0.910653171843392,0.731975867269985,0.0129020458919039,114.133435251349,0.127380952380952,241.198515968229,15,0.549145932112951,3.95574738969709,5,1.86486486486487,1.76638617525164,5,0.575199149436296,3.875,4,3,0.490579163580591,0.27027027027027,0,0.189189189189189,38,35.125,1.08185053380783,0.917091697964704,1.28570374226068,0.224126103663345,1.22276222929818,1.38590698610935,0.555555555555556,3.4218548930501,-0.779686659521459,0.892307692307692,minor,descending,-1,bccc,sioux
sioux056,0.902404789591591,0.699645515774548,0.0167351215093151,156.055113405515,0.111190476190476,240.949514913757,22,0.66578270791048,5.53062427561743,5,1.475,1.50192184575937,4,0.489422659073539,1.375,3,2,0.485745707741317,0.225,0.425,0.025,41,19.5,2.1025641025641,0.741070068626648,1.04550061449783,0.1608759375244,0.927835051546392,2.04397639489197,0,5.96737706543636,-0.968630320536133,0.763888888888889,minor,descending,-1,cccc,sioux
sioux057,0.822885504461166,0.521826833435358,0.0140825450867661,129.391699601735,0.113241720781988,354.938634274437,17,0.583297833879724,4.94132236012453,14,1.38461538461538,1.94740400916365,4,0.458861671932468,1.375,6,1,0.566792945736347,0.278846153846154,0.0576923076923077,0.240384615384615,105,40,2.625,0.727204500350121,1.15163376620113,0.215867386961424,1.84960748682919,2.99643044504802,0.538461538461538,5.3535611568274,-0.652037050030681,1.43859649122807,major,descending,-1,cccc,sioux
sioux058,0.86051729171531,0.633051020563132,0.00959608662262076,83.8378279896785,0.0730176642291836,336.824311674614,12,0.503816339684456,4.4513377555975,12,1.82222222222222,2.58595070982761,6,0.494923511690979,0.375,6,1,0.450486536575196,0.266666666666667,0.155555555555556,0.177777777777778,91,26,3.5,0.825161909668337,1.13834088285546,0.22107783068725,2.87557441705779,6.34205123221114,0.368421052631579,4.15917074651923,-0.36935072848241,1.16363636363636,minor,descending,-1,bbdb,sioux
sioux059,0.732845782364681,0.101339285714286,0.0336932269095962,318.45844848356,0.548181818181818,364.110113747418,20,0.654772020022852,6.70341981720498,5,1.69014084507042,1.77757096941524,6,0.556217119270425,0.875,4,1,0.475098555094016,0.267605633802817,0.0845070422535211,0.267605633802817,72,18.75,3.84,0.848872271226016,1.22565447949726,0.219489570851724,3.04883896509256,4.51048384589925,0.529411764705882,6.84998266807545,-0.96057231825602,1.3859649122807,minor,descending,-1,ccac,sioux
